13,西城区,红莲南里 ,3室1厅,65.13,南北,简装,底层(共6层),1987年,马连道,570,87518
14,西城区,德外大街乙12号院 ,1室1厅,43.2,南,精装,中楼层(共6层),1983年,六铺炕,655,151621
15,西城区,白广路6号院 ,2室1厅,57.1,东,精装,中楼层(共6层),1980年,牛街,515,90193
16,西城区,真武庙 ,2室1厅,47.53,南北,精装,底层(共6层),1976年,木樨地,730,153588
17,西城区,桦皮厂胡同 ,2室1厅,45.3,东南北,简装,中楼层(共5层),1981年,西直门,560,123621
18,西城区,北广家园 ,1室1厅,56.77,东南,简装,底层(共17层),2005年,六铺炕,765,134755
19,西城区,阜成门外北街 ,2室1厅,63.3,南,精装,高楼层(共18层),1991年,阜成门,730,115324
20,西城区,裕中西里 ,1室1厅,51.5,南,精装,低楼层(共24层),1991年,马甸,760,147573
21,西城区,荣丰2008 ,1室0厅,25.84,南北,精装,高楼层(共26层),2006年,广安门,361,139706
22,西城区,宣武门西大街 ,2室1厅,50.65,南,简装,底层(共12层),1979年,金融街,540,106615
23,西城区,红山世家 ,2室1厅,92.02,东西,精装,中楼层(共26层),2011年,广安门,965,104869
24,西城区,安德路 ,2室1厅,58.8,南北,精装,底层(共6层),1993年,六铺炕,818,139116
25,西城区,北欧印象 ,1室1厅,46.1,西,精装,高楼层(共25层),2003年,马连道,425,92191
26,西城区,双旗杆东里 ,2室1厅,58.7,西南,简装,中楼层(共6层),1984年,马甸,779,132709
27,西城区,信建里小区 ,1室1厅,45.87,南,简装,高楼层(共6层),1985年,右安门内,520,113364
28,西城区,塔院胡同12号院 ,3室1厅,77.4,南北,简装,顶层(共6层),1992年,六铺炕,850,109820
29,西城区,小市口胡同3号院 ,1室1厅,43.7,南,精装,中楼层(共6层),1992年,六铺炕,680,155607
0,西城区,教子胡同 ,2室1厅,57.89,南北,精装,中楼层(共6层),1980年,牛街,525,90690
1,西城区,平原里小区 ,2室1厅,63.19,南北,精装,底层(共6层),1998年,牛街,635,100491
2,西城区,北露园 ,1室1厅,40.3,东,简装,高楼层(共6层),1993年,阜成门,520,129033
3,西城区,槐柏树街 ,2室1厅,58.59,东南,简装,高楼层(共15层),1986年,长椿街,650,110941
4,西城区,常青藤嘉园 ,1室1厅,62.71,南,精装,中楼层(共16层),2004年,马连道,570,90895
5,西城区,裕中西里 ,3室1厅,78.7,东南,精装,高楼层(共20层),1989年,马甸,1023,129988
6,西城区,二龙路 ,2室1厅,65.3,西北,精装,低楼层(共17层),1990年,金融街,1043,159725
7,西城区,三里河一区 ,2室1厅,57.8,南北,简装,中楼层(共6层),1989年,月坛,800,138409
8,西城区,前半壁街35号院 ,1室1厅,39.4,南,简装,中楼层(共13层),1986年,官园,550,139594
9,西城区,太仆寺33号院 ,3室1厅,82,东西,简装,低楼层(共7层),2001年,西单,1165,142074
10,西城区,白广路6号院 ,3室1厅,85.11,南北,毛坯,高楼层(共6层),1994年,牛街,760,89297
11,西城区,裕中东里 ,3室1厅,77.8,东南北,简装,中楼层(共6层),1986年,马甸,1049,134833
12,西城区,新明胡同 ,2室1厅,57.9,南北,精装,中楼层(共6层),1989年,马甸,780,134716
13,西城区,新安中里 ,1室1厅,55.58,东北,简装,中楼层(共7层),2004年,右安门内,540,97158
14,西城区,北营房西里 ,3室1厅,77.4,南北,简装,底层(共6层),1988年,阜成门,800,103360
15,西城区,裕中西里 ,3室1厅,89.3,南北,简装,中楼层(共20层),1997年,马甸,1190,133259
16,西城区,马连道中里 ,2室1厅,59.35,南北,精装,中楼层(共6层),1997年,马连道,595,100253
17,西城区,小红庙南里 ,2室1厅,64.56,东,简装,低楼层(共18层),1988年,广安门,550,85193
18,西城区,凯迪尚府 ,3室2厅,148.79,南北,简装,14层,2010年,牛街,1599,107467
19,西城区,新街口西里一区 ,2室1厅,70.54,南北,精装,中楼层(共6层),2004年,新街口,835,118373
20,西城区,什坊街2号院 ,2室1厅,83.2,东南,简装,中楼层(共21层),1999年,六铺炕,1150,138222
21,西城区,红土店南里 ,2室1厅,68.17,南北,精装,底层(共6层),1997年,陶然亭,748,109726
22,西城区,玉桃园三区 ,2室1厅,57.1,南北,精装,中楼层(共5层),1990年,西直门,678,118740
23,西城区,南礼士路三条北里 ,1室1厅,42.5,南,简装,高楼层(共6层),1985年,月坛,568,133648
24,西城区,信建里小区 ,2室1厅,82.25,南北,简装,中楼层(共6层),2000年,右安门内,860,104560
25,西城区,远见名苑 ,1室0厅,48.96,北,精装,中楼层(共24层),2004年,广安门,455,92934
26,西城区,新壁街 ,2室1厅,69.9,南北,简装,中楼层(共6层),2004年,西单,845,120887
27,西城区,白菜湾四巷17号院 ,2室1厅,53.87,南北,简装,中楼层(共6层),1988年,天宁寺,599,111194
28,西城区,荣丰2008 ,1室1厅,31.62,南,简装,顶层(共12层),2005年,广安门,435,137572
29,西城区,裕中西里 ,2室1厅,63.3,南西,精装,高楼层(共24层),1991年,马甸,886,139969
0,朝阳区,武圣东里 ,2室1厅,60.1,南北,简装,中楼层(共6层),1987年,劲松,330,54909
1,朝阳区,安贞西里 ,3室1厅,69.48,南北,精装,低楼层(共16层),1986年,安贞,630,90674
2,朝阳区,磨房北里 ,2室1厅,57.54,东西北,精装,高楼层(共18层),1989年,北工大,370,64304
